,product_bought,Review-AverageRating,DisplayPrice-Amount,ListPrice-Amount,age_sender,diff_age,ratio_recommender,ratio_costumer
928,1,4.4,29.99,29.99,17,3,0.5135135135135135,0.7272727272727273
1452,1,4.6,39.99,39.99,39,19,0.43243243243243246,0.7272727272727273
6911,0,3.2,29.99,29.99,17,3,0.2972972972972973,0.7272727272727273
1400,1,4.7,14.99,14.99,29,9,0.4594594594594595,0.7272727272727273
3758,0,4.5,69.99,69.99,26,6,0.2972972972972973,0.7272727272727273
5909,1,4.2,9.99,9.99,27,7,0.5405405405405406,0.7272727272727273
6682,0,0.0,34.99,34.99,20,0,0.2702702702702703,0.7272727272727273
4694,0,4.7,6.99,6.99,44,24,0.5675675675675677,0.7272727272727273
5573,1,4.4,5.99,6.99,19,1,0.35135135135135137,0.7272727272727273
2585,1,4.6,4.99,4.99,41,21,0.5945945945945946,0.7272727272727273
4443,0,4.6,9.99,9.99,29,9,0.4594594594594595,0.7272727272727273
6715,1,4.6,4.99,4.99,19,1,0.5405405405405406,0.7272727272727273
3111,1,4.3,27.99,27.99,19,2,0.4864864864864865,0.4782608695652174
3203,0,4.4,12.99,12.99,20,3,0.5135135135135136,0.4782608695652174
4115,0,4.8,7.0,9.99,35,18,0.2702702702702703,0.4782608695652174
6446,0,3.0,69.99,69.99,45,28,0.45945945945945943,0.4782608695652174
6679,1,4.7,5.99,7.99,44,27,0.4324324324324324,0.4782608695652174
1793,0,4.3,64.99,64.99,27,10,0.2972972972972973,0.4782608695652174
3782,0,5.0,94.99,94.99,45,28,0.3783783783783784,0.4782608695652174
5877,1,3.8,29.99,29.99,35,18,0.3243243243243243,0.4782608695652174
2114,0,4.4,54.99,54.99,38,21,0.43243243243243246,0.4782608695652174
2575,1,4.8,14.99,14.99,35,18,0.3783783783783784,0.4782608695652174
1010,1,4.7,79.99,79.99,36,19,0.3513513513513513,0.4782608695652174
4453,1,4.6,5.99,5.99,45,28,0.45945945945945943,0.4782608695652174
555,0,0.0,29.99,29.99,21,4,0.3513513513513513,0.4782608695652174
1762,1,4.7,54.99,54.99,42,25,0.4324324324324324,0.4782608695652174
1836,1,4.8,9.99,9.99,45,28,0.4054054054054054,0.4782608695652174
2354,0,4.4,3.49,3.49,30,13,0.2162162162162162,0.4782608695652174
6425,0,0.0,14.99,14.99,17,0,0.4324324324324324,0.4782608695652174
2958,1,4.7,14.99,14.99,22,5,0.5135135135135135,0.4782608695652174
314,1,4.3,19.99,19.99,32,15,0.35135135135135137,0.4782608695652174
3846,0,3.2,29.99,29.99,37,20,0.2162162162162162,0.4782608695652174
3257,0,4.7,7.99,7.99,36,19,0.40540540540540543,0.4782608695652174
3236,0,4.2,109.99,109.99,41,24,0.7027027027027027,0.4782608695652174
4868,1,4.2,19.99,19.99,24,7,0.3513513513513513,0.4782608695652174
3216,1,4.8,9.99,9.99,34,4,0.3243243243243243,0.45
3359,0,4.5,7.99,7.99,44,6,0.32432432432432434,0.45
2677,1,4.6,19.99,27.99,40,2,0.4864864864864865,0.45
635,0,4.7,64.99,64.99,38,0,0.4054054054054054,0.45
3077,1,4.5,59.99,79.99,16,22,0.2702702702702703,0.45
2322,0,5.0,17.99,17.99,29,9,0.6486486486486486,0.45
2701,1,4.7,29.99,29.99,39,1,0.3783783783783784,0.45
6959,1,4.7,3.49,3.49,17,21,0.4054054054054054,0.45
2436,0,0.0,12.99,12.99,30,8,0.2162162162162162,0.45
5623,1,0.0,29.99,29.99,19,19,0.5405405405405406,0.45
5232,0,0.0,23.99,29.99,25,13,0.32432432432432434,0.45
4973,0,4.6,49.99,49.99,19,19,0.4864864864864865,0.45
6058,0,4.8,7.99,12.99,29,9,0.43243243243243246,0.45
2520,1,4.6,17.99,17.99,32,6,0.2702702702702703,0.45
2792,1,4.1,79.99,79.99,17,21,0.4594594594594595,0.45
6086,0,5.0,3.99,3.99,26,12,0.4054054054054054,0.45
1119,0,4.2,49.99,49.99,17,21,0.35135135135135137,0.45
5821,1,4.1,44.99,44.99,42,4,0.4594594594594595,0.45
2935,0,4.0,29.99,29.99,26,12,0.32432432432432434,0.45
2580,0,4.9,11.99,11.99,26,12,0.3783783783783784,0.45
4915,1,5.0,24.99,30.99,30,12,0.2702702702702703,0.6875
4105,1,4.6,6.99,6.99,33,15,0.5945945945945945,0.6875
4822,1,0.0,129.99,129.99,29,11,0.5675675675675675,0.6875
5721,1,4.7,29.99,29.99,29,11,0.5675675675675675,0.6875
6915,0,4.7,14.99,14.99,28,10,0.32432432432432434,0.6875
3304,0,0.0,13.99,13.99,27,9,0.24324324324324323,0.6875
2756,1,4.6,4.99,4.99,30,12,0.45945945945945954,0.6875
5190,0,0.0,14.99,14.99,45,27,0.37837837837837834,0.6875
1420,1,4.0,69.99,69.99,25,7,0.5405405405405406,0.6875
1987,1,4.5,9.99,9.99,27,9,0.45945945945945954,0.6875
1075,0,0.0,94.99,94.99,41,23,0.37837837837837834,0.6875
1224,1,4.5,17.99,17.99,39,21,0.3783783783783784,0.6875
2010,1,4.6,17.99,17.99,21,3,0.5405405405405405,0.6875
5948,1,5.0,4.99,6.99,29,11,0.2972972972972973,0.6875
5509,1,4.6,3.49,3.49,26,8,0.35135135135135137,0.6875
5224,0,5.0,6.99,6.99,42,24,0.5405405405405406,0.6875
4718,1,4.6,29.99,29.99,18,27,0.2702702702702703,0.44
287,0,4.4,8.99,8.99,16,29,0.4864864864864865,0.44
6242,0,0.0,69.99,69.99,18,27,0.21621621621621623,0.44
6329,1,4.6,69.99,69.99,43,2,0.24324324324324326,0.44
5005,0,0.0,4.99,4.99,34,11,0.2972972972972973,0.44
1279,0,4.6,24.99,24.99,43,2,0.40540540540540543,0.44
1654,0,4.5,16.99,19.99,20,25,0.5135135135135135,0.44
1122,1,4.4,45.99,45.99,21,24,0.2972972972972973,0.44
4194,0,4.8,8.99,8.99,42,3,0.32432432432432434,0.44
1037,1,4.7,14.99,14.99,29,16,0.4594594594594595,0.44
3409,0,0.0,54.99,54.99,31,14,0.43243243243243246,0.44
4734,1,4.4,14.99,14.99,29,16,0.4864864864864865,0.44
6564,0,4.7,4.99,4.99,17,28,0.5675675675675677,0.44
6009,0,0.0,33.99,33.99,36,9,0.3783783783783784,0.44
2988,1,4.2,39.99,49.99,36,9,0.37837837837837834,0.44
137,1,4.4,14.99,14.99,42,3,0.5945945945945946,0.44
6708,1,4.7,7.99,14.99,18,27,0.3783783783783784,0.44
4175,0,0.0,49.99,49.99,45,0,0.3513513513513513,0.44
4878,1,4.7,4.99,4.99,18,27,0.3783783783783784,0.44
5207,0,4.6,9.99,17.99,43,2,0.24324324324324326,0.44
2218,1,4.3,4.99,4.99,29,16,0.2972972972972973,0.44
5858,0,4.5,41.99,41.99,22,23,0.32432432432432434,0.44
4693,0,4.86,89.99,89.99,32,13,0.45945945945945954,0.44
4978,0,4.2,9.99,9.99,25,20,0.5405405405405406,0.44
2898,1,0.0,19.99,19.99,34,11,0.24324324324324326,0.44
2509,1,0.0,46.99,46.99,45,9,0.29729729729729726,0.5714285714285714
2241,0,5.0,14.99,19.99,32,4,0.45945945945945954,0.5714285714285714
406,1,4.6,8.99,8.99,20,16,0.5135135135135135,0.5714285714285714
1450,1,5.0,16.99,17.99,25,11,0.32432432432432434,0.5714285714285714
4219,0,0.0,5.99,5.99,31,5,0.3243243243243243,0.5714285714285714
3599,0,4.6,9.99,9.99,31,5,0.3243243243243243,0.5714285714285714
6020,1,4.6,9.99,9.99,45,9,0.4324324324324324,0.5714285714285714
1197,0,4.6,29.99,29.99,32,4,0.2702702702702703,0.5714285714285714
6328,1,4.4,64.99,64.99,27,9,0.4864864864864865,0.5714285714285714
1146,1,4.2,349.99,349.99,35,1,0.24324324324324323,0.5714285714285714
133,1,4.3,139.99,149.99,38,2,0.24324324324324323,0.5714285714285714
6903,0,4.6,19.99,29.99,39,3,0.3783783783783784,0.5714285714285714
8,1,4.4,49.99,49.99,31,5,0.2162162162162162,0.5714285714285714
686,0,4.6,9.99,9.99,29,7,0.4054054054054054,0.5714285714285714
6636,0,4.6,9.99,9.99,27,9,0.3513513513513513,0.5714285714285714
3894,1,4.6,19.99,27.99,32,4,0.5405405405405406,0.5714285714285714
4613,1,4.1,11.99,11.99,32,4,0.45945945945945954,0.5714285714285714
3419,1,4.4,79.99,79.99,17,19,0.29729729729729726,0.5714285714285714
4063,0,4.6,14.99,14.99,36,0,0.37837837837837834,0.5714285714285714
3775,0,4.9,74.99,74.99,37,1,0.4864864864864865,0.5714285714285714
6585,1,4.6,14.99,14.99,39,3,0.24324324324324326,0.5714285714285714
5547,0,4.8,9.99,9.99,26,1,0.43243243243243246,0.6111111111111112
3991,0,4.6,12.99,12.99,41,14,0.4594594594594595,0.6111111111111112
5515,1,4.9,19.99,19.99,22,5,0.4864864864864865,0.6111111111111112
1754,1,4.3,19.99,19.99,27,0,0.43243243243243246,0.6111111111111112
5021,1,4.7,24.99,24.99,43,16,0.24324324324324326,0.6111111111111112
457,1,5.0,124.99,124.99,41,14,0.7027027027027027,0.6111111111111112
1838,1,0.0,49.99,49.99,17,10,0.2702702702702703,0.6111111111111112
94,1,4.2,69.99,69.99,36,9,0.2702702702702703,0.6111111111111112
67,0,5.0,54.99,64.99,20,7,0.37837837837837834,0.6111111111111112
3914,1,4.7,24.99,24.99,18,9,0.2702702702702703,0.6111111111111112
3651,0,4.6,31.99,31.99,19,8,0.3783783783783784,0.6111111111111112
2752,1,4.2,39.99,49.99,21,6,0.2972972972972973,0.6111111111111112
2669,0,4.3,12.99,12.99,37,10,0.2702702702702703,0.6111111111111112
657,1,4.5,6.99,6.99,38,11,0.4054054054054054,0.6111111111111112
5445,1,3.8,29.99,29.99,30,3,0.40540540540540543,0.6111111111111112
3042,0,4.6,45.99,64.99,20,7,0.3783783783783784,0.6111111111111112
3031,1,4.8,14.99,14.99,20,7,0.5135135135135136,0.6111111111111112
6813,0,4.6,6.99,6.99,20,7,0.2702702702702703,0.6111111111111112
2111,1,4.5,16.99,19.99,45,18,0.37837837837837834,0.7241379310344828
3124,1,0.0,46.99,46.99,36,9,0.24324324324324328,0.7241379310344828
3665,1,4.3,27.99,27.99,16,11,0.45945945945945943,0.7241379310344828
1157,1,4.3,39.99,39.99,38,11,0.32432432432432434,0.7241379310344828
6996,1,4.6,11.99,11.99,39,12,0.37837837837837834,0.7241379310344828
6449,1,4.1,17.99,17.99,28,1,0.37837837837837834,0.7241379310344828
6047,1,4.3,49.99,64.99,16,11,0.45945945945945943,0.7241379310344828
4616,1,4.0,49.99,49.99,45,18,0.37837837837837834,0.7241379310344828
5241,1,4.8,19.99,19.99,20,7,0.4324324324324324,0.7241379310344828
1833,0,0.0,84.99,84.99,45,18,0.37837837837837834,0.7241379310344828
1658,0,4.6,7.99,10.0,16,11,0.5135135135135136,0.7241379310344828
6513,1,4.5,14.99,14.99,30,3,0.45945945945945954,0.7241379310344828
3996,1,5.0,2.99,2.99,29,2,0.4594594594594595,0.7241379310344828
3085,1,4.5,7.99,7.99,24,3,0.5135135135135135,0.7241379310344828
6840,0,5.0,7.99,7.99,39,12,0.24324324324324326,0.7241379310344828
2710,0,0.0,69.99,69.99,25,2,0.5405405405405406,0.7241379310344828
2516,1,4.7,7.99,9.99,43,16,0.3243243243243243,0.7241379310344828
1633,1,0.0,4.99,4.99,28,1,0.24324324324324323,0.7241379310344828
2883,0,4.5,69.99,69.99,30,3,0.32432432432432434,0.7241379310344828
1837,0,0.0,49.99,69.99,26,1,0.4594594594594595,0.7241379310344828
3930,1,4.6,4.99,4.99,45,18,0.4054054054054054,0.7241379310344828
4865,1,4.8,19.99,19.99,28,1,0.32432432432432434,0.7241379310344828
6237,0,4.7,54.99,54.99,29,2,0.5675675675675675,0.7241379310344828
3343,1,3.5,69.99,69.99,38,11,0.29729729729729726,0.7241379310344828
4457,1,4.7,29.99,29.99,19,8,0.4864864864864865,0.7241379310344828
1216,1,4.8,22.99,22.99,39,12,0.24324324324324326,0.7241379310344828
1108,0,3.2,29.99,29.99,18,9,0.4324324324324324,0.7241379310344828
2503,1,4.7,4.99,4.99,38,11,0.32432432432432434,0.7241379310344828
3314,1,4.5,7.99,7.99,37,10,0.40540540540540543,0.7241379310344828
415,1,4.4,45.99,45.99,29,6,0.45945945945945954,0.6764705882352942
3151,1,4.4,59.99,59.99,44,21,0.5675675675675677,0.6764705882352942
901,1,4.6,109.99,109.99,18,5,0.29729729729729726,0.6764705882352942
6575,1,4.7,14.99,14.99,29,6,0.4594594594594595,0.6764705882352942
658,0,4.5,29.99,29.99,18,5,0.37837837837837834,0.6764705882352942
3759,1,4.2,24.99,24.99,18,5,0.4324324324324324,0.6764705882352942
1978,1,4.7,9.99,17.99,23,0,0.4054054054054054,0.6764705882352942
2763,0,4.5,19.99,19.99,38,15,0.32432432432432434,0.6764705882352942
3353,1,0.0,5.99,5.99,42,19,0.40540540540540543,0.6764705882352942
674,1,3.2,69.99,69.99,27,4,0.2972972972972973,0.6764705882352942
1409,1,4.7,79.99,79.99,35,12,0.2972972972972973,0.6764705882352942
228,0,4.7,24.99,24.99,39,16,0.43243243243243246,0.6764705882352942
2877,1,4.4,14.99,14.99,34,11,0.2972972972972973,0.6764705882352942
275,1,4.6,24.99,24.99,35,12,0.3783783783783784,0.6764705882352942
1005,0,0.0,64.99,64.99,19,4,0.4864864864864865,0.6764705882352942
2012,0,4.0,29.99,29.99,34,11,0.2972972972972973,0.6764705882352942
1861,1,4.6,9.99,9.99,28,5,0.40540540540540543,0.6764705882352942
329,1,4.5,6.99,6.99,29,6,0.4864864864864865,0.6764705882352942
208,1,4.0,14.99,14.99,43,20,0.4594594594594595,0.6764705882352942
1277,1,4.4,12.99,12.99,19,4,0.5405405405405406,0.6764705882352942
6351,1,3.7,82.99,82.99,29,6,0.6486486486486486,0.6764705882352942
4111,0,0.0,59.99,59.99,30,7,0.48648648648648646,0.6764705882352942
1908,0,0.0,34.95,34.95,20,3,0.5135135135135135,0.6764705882352942
4099,1,4.4,2.99,2.99,18,5,0.37837837837837834,0.6764705882352942
6785,0,0.0,119.99,119.99,34,11,0.4594594594594595,0.6764705882352942
4771,1,4.6,17.99,17.99,35,12,0.2972972972972973,0.6764705882352942
4278,1,5.0,14.99,19.99,18,5,0.37837837837837834,0.6764705882352942
6365,1,4.7,14.99,14.99,36,13,0.40540540540540543,0.6764705882352942
3850,0,0.0,49.99,49.99,29,6,0.4054054054054054,0.6764705882352942
2793,1,4.5,7.99,7.99,37,14,0.40540540540540543,0.6764705882352942
5481,0,5.0,4.49,4.49,21,2,0.3783783783783784,0.6764705882352942
5116,1,4.6,11.99,17.99,36,13,0.3783783783783784,0.6764705882352942
2344,0,0.0,54.99,54.99,30,7,0.45945945945945954,0.6764705882352942
2055,1,4.3,29.99,29.99,26,3,0.35135135135135137,0.6764705882352942
5656,0,4.5,6.99,6.99,28,5,0.35135135135135137,0.65625
6448,1,4.9,5.99,5.99,32,9,0.5405405405405406,0.65625
6056,1,4.0,29.99,29.99,41,18,0.37837837837837834,0.65625
6264,1,5.0,7.99,7.99,28,5,0.32432432432432434,0.65625
4482,1,5.0,29.99,29.99,28,5,0.40540540540540543,0.65625
1490,0,4.6,29.99,29.99,28,5,0.35135135135135137,0.65625
4038,0,0.0,54.99,54.99,29,6,0.4594594594594595,0.65625
2304,1,4.3,9.99,9.99,39,16,0.35135135135135137,0.65625
4000,1,5.0,63.99,63.99,28,5,0.24324324324324328,0.65625
3829,0,4.3,19.99,19.99,21,2,0.3783783783783784,0.65625
490,0,4.6,4.99,4.99,39,16,0.3783783783783784,0.65625
3026,0,3.0,69.99,69.99,17,6,0.2702702702702703,0.65625
1694,1,4.4,12.99,12.99,17,6,0.43243243243243246,0.65625
3889,1,5.0,49.99,49.99,17,6,0.4324324324324324,0.65625
2358,1,4.3,7.99,7.99,41,18,0.7027027027027027,0.65625
2694,1,4.8,98.99,98.99,37,14,0.37837837837837834,0.65625
363,0,0.0,21.99,21.99,23,0,0.48648648648648646,0.65625
6377,0,4.5,9.99,9.99,43,20,0.35135135135135137,0.65625
5594,0,0.0,8.99,8.99,40,17,0.2162162162162162,0.65625
2254,1,4.3,14.99,14.99,17,6,0.4594594594594595,0.65625
5867,1,4.0,14.99,14.99,36,13,0.3783783783783784,0.65625
1681,1,4.4,64.99,64.99,28,5,0.37837837837837834,0.65625
3604,1,4.5,119.99,119.99,24,1,0.4594594594594595,0.65625
5745,1,5.0,9.99,9.99,34,11,0.3243243243243243,0.65625
4930,1,4.5,19.99,19.99,28,5,0.45945945945945954,0.65625
1565,0,0.0,89.99,124.99,36,13,0.24324324324324328,0.65625
1521,1,4.8,9.99,9.99,36,13,0.24324324324324328,0.65625
1638,1,4.6,9.99,9.99,30,7,0.5945945945945946,0.65625
4142,1,5.0,124.99,124.99,21,2,0.5405405405405405,0.65625
4634,0,4.3,14.99,14.99,33,10,0.32432432432432434,0.65625
6968,1,4.5,12.99,12.99,27,4,0.45945945945945943,0.65625
4310,1,4.8,9.99,9.99,35,12,0.3783783783783784,0.65625
2832,1,4.6,6.99,6.99,45,20,0.29729729729729726,0.7391304347826086
2294,1,0.0,129.99,129.99,30,5,0.45945945945945954,0.7391304347826086
4793,1,4.6,9.99,9.99,29,4,0.4864864864864865,0.7391304347826086
2284,1,4.3,64.99,64.99,29,4,0.4864864864864865,0.7391304347826086
5214,0,4.7,2.99,2.99,20,5,0.37837837837837834,0.7391304347826086
2346,0,0.0,64.99,64.99,45,20,0.4054054054054054,0.7391304347826086
5502,0,4.6,9.99,9.99,30,5,0.45945945945945954,0.7391304347826086
1273,1,4.2,69.99,69.99,32,7,0.40540540540540543,0.7391304347826086
12,1,4.8,19.99,19.99,43,18,0.35135135135135137,0.7391304347826086
4739,1,4.6,89.99,89.99,43,18,0.35135135135135137,0.7391304347826086
1974,1,4.7,54.99,54.99,30,5,0.35135135135135137,0.7391304347826086
2250,0,0.0,34.99,54.99,34,9,0.2432432432432432,0.7391304347826086
1600,1,4.5,39.99,39.99,29,4,0.3513513513513513,0.7391304347826086
520,1,4.6,29.99,29.99,45,20,0.29729729729729726,0.7391304347826086
1753,1,4.6,12.99,12.99,40,15,0.2972972972972973,0.7391304347826086
5345,1,5.0,17.99,17.99,45,20,0.37837837837837834,0.7391304347826086
3793,1,4.5,19.99,19.99,28,3,0.40540540540540543,0.7391304347826086
4752,0,0.0,59.99,59.99,24,1,0.40540540540540543,0.7391304347826086
4594,1,4.6,9.99,9.99,41,16,0.5945945945945946,0.7391304347826086
6841,0,4.6,24.99,24.99,17,8,0.2972972972972973,0.7391304347826086
3563,1,4.7,3.49,3.49,28,3,0.24324324324324328,0.7391304347826086
4098,1,4.2,19.99,19.99,18,7,0.2702702702702703,0.7391304347826086
1184,1,3.8,19.99,19.99,33,8,0.2972972972972973,0.7391304347826086
6034,0,4.9,89.99,89.99,39,1,0.32432432432432434,0.5185185185185185
3364,1,4.3,14.99,14.99,37,1,0.40540540540540543,0.5185185185185185
3066,0,4.5,19.99,19.99,17,21,0.2972972972972973,0.5185185185185185
5754,1,4.5,59.99,89.99,28,10,0.5405405405405406,0.5185185185185185
747,1,4.6,17.99,17.99,29,9,0.4054054054054054,0.5185185185185185
5091,1,5.0,39.99,39.99,29,9,0.45945945945945954,0.5185185185185185
5003,1,4.6,14.99,14.99,28,10,0.40540540540540543,0.5185185185185185
2099,0,4.3,3.49,4.99,35,3,0.4324324324324324,0.5185185185185185
3845,1,4.6,9.99,9.99,26,12,0.43243243243243246,0.5185185185185185
3157,1,5.0,46.99,46.99,19,19,0.35135135135135137,0.5185185185185185
2800,0,4.1,17.99,17.99,34,4,0.35135135135135137,0.5185185185185185
3675,0,0.0,49.99,49.99,40,2,0.2162162162162162,0.5185185185185185
599,1,4.8,7.99,12.99,35,3,0.3783783783783784,0.5185185185185185
3282,0,0.0,109.99,109.99,45,7,0.4324324324324324,0.5185185185185185
4374,1,4.8,6.0,9.99,21,17,0.3783783783783784,0.5185185185185185
4208,0,0.0,24.99,24.99,24,14,0.43243243243243246,0.5185185185185185
6940,1,4.4,26.99,26.99,20,18,0.45945945945945954,0.5185185185185185
5698,0,0.0,28.99,28.99,45,7,0.4054054054054054,0.5185185185185185
4049,0,0.0,84.99,84.99,25,13,0.37837837837837834,0.5185185185185185
3876,0,4.6,8.99,8.99,19,19,0.4864864864864865,0.5185185185185185
3910,1,4.6,109.99,109.99,34,4,0.2972972972972973,0.5185185185185185
2716,0,3.8,39.99,44.99,30,8,0.45945945945945954,0.5185185185185185
755,0,0.0,64.99,64.99,18,20,0.4594594594594595,0.5185185185185185
1580,0,4.3,39.99,39.99,43,5,0.24324324324324326,0.5185185185185185
1518,1,5.0,4.99,6.99,30,8,0.3513513513513513,0.5185185185185185
6965,1,4.5,19.99,19.99,16,22,0.5135135135135136,0.5185185185185185
4398,1,4.6,39.99,54.99,42,4,0.5945945945945946,0.5185185185185185
5947,1,0.0,46.99,46.99,30,9,0.35135135135135137,0.8
5733,0,0.0,29.99,29.99,28,11,0.21621621621621623,0.8
3076,1,4.3,39.99,39.99,40,1,0.2972972972972973,0.8
2006,1,4.6,39.99,54.99,32,7,0.40540540540540543,0.8
6295,1,4.2,109.99,109.99,22,17,0.5135135135135135,0.8
3723,1,4.6,3.99,3.99,19,20,0.35135135135135137,0.8
1966,1,4.3,24.99,24.99,18,21,0.4594594594594595,0.8
1187,1,4.6,9.99,9.99,28,11,0.4324324324324324,0.8
5354,0,4.8,18.99,18.99,25,14,0.5675675675675677,0.8
1071,1,4.8,39.99,39.99,18,21,0.37837837837837834,0.8
3875,1,3.7,23.99,23.99,20,19,0.2702702702702703,0.8
5970,1,4.5,12.99,12.99,25,14,0.5405405405405406,0.8
3568,1,4.4,19.99,19.99,24,15,0.4594594594594595,0.8
6082,1,4.2,109.99,109.99,24,15,0.40540540540540543,0.8
3609,1,4.8,18.99,18.99,20,19,0.48648648648648646,0.8
2885,1,4.8,6.99,6.99,23,16,0.4054054054054054,0.8
814,1,4.5,9.99,9.99,29,10,0.4864864864864865,0.8
3254,0,4.4,5.99,6.99,40,1,0.40540540540540543,0.8
3687,1,4.1,19.99,24.99,16,23,0.45945945945945943,0.8
5403,0,4.5,31.99,31.99,27,12,0.5405405405405406,0.8
1968,0,5.0,69.99,69.99,39,6,0.37837837837837834,0.52
5068,1,0.0,12.99,14.99,21,24,0.5405405405405405,0.52
3057,0,4.4,64.99,64.99,39,6,0.43243243243243246,0.52
2837,0,4.6,14.99,14.99,17,28,0.29729729729729726,0.52
2931,0,0.0,21.99,21.99,27,18,0.48648648648648646,0.52
5658,0,4.9,149.99,149.99,17,28,0.4324324324324324,0.52
1233,1,4.5,41.99,41.99,17,28,0.2972972972972973,0.52
767,0,0.0,109.99,109.99,33,12,0.2972972972972973,0.52
729,1,0.0,24.99,24.99,26,19,0.32432432432432434,0.52
5812,0,4.7,14.99,14.99,38,7,0.4054054054054054,0.52
3315,1,5.0,74.99,74.99,16,29,0.5135135135135136,0.52
4502,1,4.9,109.99,109.99,18,27,0.29729729729729726,0.52
163,0,4.6,17.99,17.99,37,8,0.40540540540540543,0.52
3452,0,3.0,69.99,69.99,29,16,0.4594594594594595,0.52
2473,1,5.0,10.99,10.99,37,8,0.40540540540540543,0.52
665,1,0.0,34.95,34.95,38,7,0.32432432432432434,0.52
2855,1,4.4,49.99,49.99,31,14,0.3513513513513513,0.52
5281,1,0.0,19.99,19.99,26,19,0.37837837837837834,0.52
2952,0,4.7,3.99,3.99,21,24,0.3513513513513513,0.52
6046,1,5.0,94.99,94.99,20,25,0.16216216216216217,0.52
1222,1,4.3,19.99,19.99,19,26,0.5405405405405406,0.52
2521,0,0.0,109.99,109.99,29,16,0.6486486486486486,0.52
5861,1,4.3,29.99,29.99,17,28,0.4594594594594595,0.52
6287,1,5.0,16.99,17.99,28,17,0.4324324324324324,0.52
6303,0,4.4,24.99,24.99,32,13,0.35135135135135137,0.52
3544,1,5.0,184.99,184.99,27,8,0.5135135135135135,0.7142857142857143
4875,1,4.6,79.99,79.99,27,8,0.32432432432432434,0.7142857142857143
837,1,5.0,12.99,12.99,34,1,0.24324324324324326,0.7142857142857143
4491,1,4.4,34.99,44.99,27,8,0.4864864864864865,0.7142857142857143
1769,0,4.6,17.99,17.99,27,8,0.5405405405405406,0.7142857142857143
4321,0,0.0,119.99,119.99,27,8,0.3783783783783784,0.7142857142857143
1257,1,5.0,24.99,30.99,24,11,0.3513513513513513,0.7142857142857143
2772,0,0.0,13.99,13.99,42,7,0.5405405405405406,0.7142857142857143
4184,0,4.7,8.99,8.99,33,2,0.37837837837837834,0.7142857142857143
5956,1,4.6,24.99,24.99,27,8,0.2972972972972973,0.7142857142857143
2413,1,4.7,39.99,49.99,28,7,0.32432432432432434,0.7142857142857143
121,1,4.6,11.99,11.99,35,0,0.3783783783783784,0.7142857142857143
1666,1,4.8,17.99,17.99,29,6,0.6486486486486486,0.7142857142857143
1748,0,4.8,3.99,3.99,24,11,0.2702702702702703,0.7142857142857143
482,1,4.6,6.99,6.99,29,6,0.4864864864864865,0.7142857142857143
5777,1,4.6,49.99,49.99,29,6,0.45945945945945954,0.7142857142857143
2421,1,3.7,1349.99,1349.99,29,6,0.4594594594594595,0.7142857142857143
1470,1,4.5,19.99,19.99,25,10,0.4864864864864865,0.7142857142857143
3798,0,3.0,79.99,79.99,29,6,0.2972972972972973,0.7142857142857143
3631,1,5.0,94.99,94.99,44,9,0.32432432432432434,0.7142857142857143
3195,1,4.5,14.99,14.99,29,6,0.4054054054054054,0.7142857142857143
3484,1,4.7,3.49,3.49,28,4,0.32432432432432434,0.64
2160,1,4.6,4.99,4.99,17,7,0.2972972972972973,0.64
5974,0,0.0,69.99,69.99,40,16,0.2162162162162162,0.64
4522,1,4.2,39.99,49.99,36,12,0.37837837837837834,0.64
844,0,4.8,6.0,9.99,35,11,0.5135135135135136,0.64
3534,0,0.0,46.99,46.99,28,4,0.4324324324324324,0.64
1154,1,4.6,9.99,9.99,27,3,0.43243243243243246,0.64
4,1,4.5,12.99,12.99,30,6,0.5945945945945946,0.64
715,1,4.5,34.99,59.99,43,19,0.35135135135135137,0.64
602,1,0.0,64.99,64.99,19,5,0.4594594594594595,0.64
